id_equipamento,idade_dias,num_manutencoes,intervalo_medio_manut,num_falhas_historico,taxa_falhas_ano,minutos_falha_historico,taxa_minutos_falha_ano,dias_desde_ultima_falha,dias_desde_ultima_manut,limite_potencia,utilizacao_media,utilizacao_maxima,utilizacao_minima,utilizacao_desvio,taxa_sobrecargas_ano,p90_utilizacao,delta_utilizacao,utilizacao_tendencia_90d,dias_acima_80pct_limite,dias_com_dados_util,vai_falhar
F239CDD0-6ABC-4E85-8155-849BFED176DD,12711,11,93.2,15,0.4307292895916922,935,26.848792384548815,207,85,741.0,222.043082398582,385.9529,0.0,76.12425235259629,0.0,278.50903999999997,27.781779337529116,0.08262796596377978,0,1024,1
140D7CE9-2398-4B37-BF23-E597E20E1234,6837,3,293.0,2,0.10677197601287115,495,26.42606406318561,796,430,487.0,119.23839938264547,519.6515,0.0,55.75113719833283,0.05338598800643558,167.92319999999998,-14.03883679869486,0.8277431210404842,0,1024,0
5680A0F5-83E4-4AB1-94D3-427C75B6CA33,10470,7,154.33333333333334,1,0.03486150907354346,5,0.1743075453677173,634,82,407.0,46.35154738670186,189.9586,0.0,32.26886584091101,0.0,91.73647,-14.105136805027477,-0.24302195361100995,0,1024,0
111ADE95-8574-41F6-9BF9-2B67EF7A95C6,8386,5,124.25,2,0.08704984497972812,78,3.3949439542093964,796,509,188.0,44.06538820464463,231.03,0.01036914,10.64502387749805,0.2176246124493203,59.521344,3.334479383318339,0.09590807778276543,0,1024,0
9ACC3111-44AF-4292-926E-4661533CEC10,12711,4,292.3333333333333,3,0.08614585791833844,155,4.45086932578082,362,126,266.0,149.35336203793625,236.9,-27.1,22.13478055462603,0.0,175.9,-8.089558025590577,0.11466402459367044,0,1024,0
AED1F5C4-0302-4541-886C-584F8D7BAFD4,2789,3,209.5,2,0.26174256005736823,1893,247.739333094299,30,584,452.0,70.38314710295626,258.5451,-1.656494,40.82140918381533,0.0,127.03016,-3.4747012464747797,-0.32597410938601223,0,1024,0
C8D59FD5-A8B0-4A8C-A957-F1CEEABA7EFC,12711,6,166.2,2,0.057430571945558964,958,27.509243961922742,776,168,324.0,169.82119703124684,304.0137,-370.0966,32.21143060295674,0.0,209.1797,-1.2962767272344706,-0.023192151938218664,0,1024,0
63C274E2-FF8F-48BE-9430-D0099841D0CE,3477,3,215.0,1,0.10497555363819384,53,5.563704342824274,81,576,451.0,134.02923009574366,227.3683,0.04074871,19.035772894394807,0.0,158.14174,-7.273012171592427,0.1426386124005349,0,1024,0
8023F211-A03E-4A6A-9DF7-3E088F3BD1BD,1172,5,169.25,1,0.3114334470989761,23,7.16296928327645,927,319,482.0,62.90971529650044,243.8531,0.0,34.36783374441086,0.0,106.98418,-20.006549096731923,0.035959161728716715,0,1024,0
78600FF0-ABFF-4154-87B9-47180890E6B9,2912,3,24.5,1,0.1253434065934066,315,39.48317307692307,796,945,490.0,84.18334167951127,196.2717,0.0,27.898082303552005,0.0,117.8211,1.0009176633899557,0.036379999575312676,0,1024,1
