id_equipamento,idade_dias,num_manutencoes,intervalo_medio_manut,num_falhas_historico,taxa_falhas_ano,minutos_falha_historico,taxa_minutos_falha_ano,dias_desde_ultima_manut,limite_potencia,utilizacao_media,utilizacao_maxima,utilizacao_minima,utilizacao_desvio,qtd_sobrecargas,dias_com_dados_util,vai_falhar
4F8F1F3C-CC15-4CE4-83A8-0B21806528E4,12721,6,183.8,3,0.08607813851112334,21263,610.0931530540051,68,706.0,237.1116700368291,538.7278,0.0,98.02752136791815,0,1034,0
4592F955-D4C0-425B-8D9F-27B64019C189,6352,5,73.5,0,0.0,0,0.0,694,312.0,38.15988290839145,92.0,-347.9079,11.300888117897737,0,1034,1
4D6AA979-6948-44E5-8AE9-84055A94F4E6,9712,9,104.0,5,0.18791186161449752,381,14.318883855024712,181,151.0,18.7734964529096,239.0,0.0,13.307053322863302,1,1034,0
A47D7EBD-BF11-450F-9725-C86375E38DEA,373,4,251.66666666666666,2,1.9571045576407509,70,68.49865951742628,226,226.0,37.311000869612,168.0,-112.1648,18.66122343822567,0,1034,0
E0991600-E200-4AC5-B956-72C797B539C3,12721,8,138.85714285714286,5,0.14346356418520556,11198,321.3009983491864,1,450.0,142.96458513521694,324.84,0.0,53.59703318526997,0,1034,1
4D40A75C-4A61-40B3-B59F-455C13BF30E9,3076,4,243.66666666666666,0,0.0,0,0.0,244,416.0,62.07304709684773,222.1747,-0.41,36.2977582047391,0,1034,0
E10035E9-3800-4DB9-874D-4EBDA6974EB4,2117,3,168.0,5,0.8620689655172414,437,75.3448275862069,640,451.8,56.97137828356884,235.05,0.0,22.135074268342088,0,1034,0
8F95A664-DE6F-49FB-859A-3C27EF11F534,7062,9,58.625,2,0.10337015009912207,104,5.3752478051543475,498,489.0,119.10299153221196,372.0,0.0,45.00402744715761,0,1034,0
0D22829A-A658-4CBB-94CF-DD30D0CE3D8F,5358,5,236.5,0,0.0,0,0.0,19,753.0,191.0178402390622,481.925,0.0,65.97456212067675,0,1034,0
A7294F99-D0EE-49B8-90CF-85455254D4D6,12721,2,7.0,0,0.0,0,0.0,963,309.0,46.06075195840928,224.6338,0.0,19.745994000935028,0,1034,0
79A2FFC8-C67F-40FC-978D-B76D38EACB5D,850,7,88.0,9,3.864705882352941,859,368.86470588235295,472,722.0,176.8995325912151,449.6615,0.0,63.03755667718202,0,1034,0
A1A0482E-6F36-444C-A35C-F70EF4EBBEBD,4839,5,177.0,0,0.0,0,0.0,252,251.0,46.962153772771494,114.8287,0.008167955,15.510454355023098,0,1034,0
EA32ACF8-6379-4AD9-BD8D-14D4F18CAFA3,4249,3,349.5,2,0.17180513061896915,70,6.013179571663921,261,151.0,44.30080006322005,374.6707,0.0,10.607259358675098,5,1034,0
035C52AA-9DBB-446B-988D-E23209B52E51,12721,5,161.5,1,0.028692712837041112,112,3.2135838377486046,312,269.0,93.31486034683597,181.32,-38.2,24.856919912028783,0,1034,0
ADEA2DFD-972E-4FDA-B7E4-6DCF28D53FAF,12721,4,230.66666666666666,14,0.40169797971857557,331,9.497287949060608,265,361.0,67.38933417178367,275.02,0.0,40.841672764192296,0,1034,0
5A561BBF-6709-4B68-A7CB-FB2292AFBB33,12721,9,107.5,1,0.028692712837041112,117,3.3570474019338103,94,269.0,82.09678660488139,234.4922,-38.4,32.062388727149234,0,1034,0
C59A2686-32D0-485E-8B4A-857EBDFAA744,4575,2,28.0,1,0.07978142076502731,63,5.026229508196721,928,302.0,49.94363052513595,207.4882,0.01532496,32.88579586987217,0,1034,0
309A1924-4FB3-4EC0-9F38-01BA96669D63,2649,8,76.0,1,0.13778784446961118,101,13.916572291430729,433,452.0,121.81844076422284,369.0,0.0,43.77955893272652,0,1034,0
66E47D33-8F50-4FA8-96C8-4ECBD8B47802,6222,9,78.25,2,0.117325618772099,150,8.799421407907424,325,258.0,98.19595624467506,230.4,-2.761532,17.38868195238341,0,1034,0
23808D82-D775-495E-B7BA-ADEA8CEB3FEC,12721,5,196.75,1,0.028692712837041112,3,0.08607813851112334,167,451.0,94.1337840822668,201.29,-55.23553,31.83686276893969,0,1034,0
7AB01D09-68D9-4089-96D7-3F01B0328BCD,4856,1,0.0,0,0.0,0,0.0,953,377.0,114.40663711866297,240.9536,0.0170373,25.111512446940637,0,1034,0
CCB3457B-F244-4A1E-803A-AC30C15C9135,2194,7,87.0,1,0.16636280765724704,333,55.39881494986326,423,301.0,53.51120512211814,176.3749,0.0,16.84398584147627,0,1034,0
D298764B-043A-4443-8031-42DB085E61A3,12721,6,187.6,2,0.057385425674082224,215,6.168933259963839,10,269.0,100.27836013928588,229.0151,0.0,24.902961028689642,0,1034,0
F19B40CD-A10F-4673-8DC8-69FA5F18182E,8060,5,230.75,1,0.04528535980148883,9,0.4075682382133995,22,1358.0,552.4637214416864,981.24,-543.22,142.24730585156865,0,1034,0
C468DD2E-00CF-4027-89C2-EAAAB75DCED4,8066,7,154.33333333333334,3,0.135755021076122,227,10.27212992809323,19,106.0,28.797058774755023,53.4,-0.3443916,4.307297252639966,0,1034,0
A7B8CCE1-0118-44BA-9392-9B46CB15E59E,6604,10,95.55555555555556,0,0.0,0,0.0,101,472.0,152.61860907979178,262.7563,0.0,30.58175129537519,0,1034,0
BC3612ED-EC0E-4454-A9E6-597BD5A7AF56,12721,8,122.14285714285714,0,0.0,0,0.0,86,315.0,77.55774320592924,240.0,0.0,28.27392269841357,0,1034,1
1BFEC5F0-269D-4A77-A8FE-B324855362B3,12721,2,942.0,0,0.0,0,0.0,1,314.0,86.23770050307022,199.03,-16.24106,24.51588689177496,0,1034,0
5787E14C-7EE0-41B1-B1A5-59B80110213E,12721,4,307.3333333333333,5,0.14346356418520556,256,7.345334486282525,18,188.0,32.31078507199688,110.0,0.0,17.284721598068252,0,1034,0
3AA9BAE5-5478-4EAC-9B47-8ADF1CB0A257,2418,3,397.5,2,0.30190239867659224,36,5.4342431761786605,146,250.0,50.681297811510085,163.0371,0.0,15.453505144571901,0,1034,0
84D93928-D366-40B9-B0CD-38CC8B66D347,10067,3,408.0,2,0.07251415516042516,90,3.2631369822191316,125,416.0,151.30198125046226,293.4998,0.0,39.288977548824,0,1034,0
5E86FC79-E6CD-446E-9C63-AC9E1707FBDC,5427,4,231.33333333333334,1,0.06725631103740556,47,3.1610466187580615,246,126.0,47.90623852083235,126.0,-2.33007,14.690828434147532,0,1034,0
624B1859-E127-4462-BAA7-7CA58C3E877D,1056,8,72.85714285714286,0,0.0,0,0.0,427,887.0,82.69891286356574,289.2185,-119.6904,50.87382583812014,0,1034,0
346D5839-3153-4B86-9E48-E483953CA857,3937,5,205.0,1,0.09271018542037085,6,0.5562611125222251,118,554.0,121.19605218816035,344.1686,0.0,50.76721035998582,0,1034,0
35DD7336-6232-45C8-AC65-865B74AF82F7,6198,10,101.11111111111111,3,0.1766698935140368,75,4.41674733785092,24,215.0,56.305957959231066,121.8274,0.0,13.10846611694721,0,1034,0
C2FAE1E4-0998-46CE-BDDF-ABFF133095CF,12721,9,109.875,6,0.17215627702224667,382,10.960616303749704,79,462.0,117.76667382221714,422.7,0.0,59.69254039435383,0,1034,0
869E16C5-F63C-4408-BE22-07DD3864C3FD,2220,5,93.0,3,0.4932432432432432,452,74.31531531531532,633,1330.0,231.45016918466303,873.3069,0.0,121.67340932933591,0,1034,0
80F8F1CB-814E-4E45-8D98-C829821FC6EF,12721,2,0.0,0,0.0,0,0.0,931,99999.0,0.0,0.0,0.0,0.0,0,1034,0
00E09BD9-1407-4988-A183-D1FCB78D4E71,12721,9,100.25,0,0.0,0,0.0,148,800.0,284.25855444255376,615.0879,0.0,71.26280734528525,0,1034,0
5BC608D4-1CB8-4A06-97D9-A52C66D8FE89,12721,6,180.2,2,0.057385425674082224,47,1.3485575033409323,24,208.0,64.551442684005,134.9521,-26.27249,15.12816620540329,0,1034,0
B6E89437-3901-4A40-A9A0-2382B7C4A7CC,12721,2,76.0,5,0.14346356418520556,1516,43.498152660954325,850,99999.0,74.61469472750139,268.6962,0.0,46.859026653698145,0,1034,0
DDCA2D1C-96E4-44E8-B08C-07C0F868055F,12721,17,63.0,8,0.2295417026963289,176,5.049917459319236,10,200.0,54.368777312138924,559.48,0.0,31.795152017932374,3,1034,0
0D64E8E7-5C77-4B76-BCBB-E9DC376AFAD8,7129,3,213.5,5,0.2559966334689297,54103,2770.037172113901,496,798.0,170.63799962698155,632.8123,0.0,69.41548644637281,0,1034,0
9F341F7C-2641-4A78-ABBA-50A9DBFE3D8D,12721,13,58.5,6,0.17215627702224667,234,6.714094803867621,216,241.0,51.59860170102296,536.0,0.0,31.3056841168886,5,1034,0
50F9C677-6882-4699-91F9-DE04F0DAF557,12721,7,149.0,1,0.028692712837041112,4,0.11477085134816445,41,417.0,137.55919904364873,308.3862,0.0,35.12771682231366,0,1034,0
0C5B0AA2-5077-4328-B167-81CC2F03E17A,6543,5,173.0,1,0.055784808191960876,141,7.865657955066483,226,435.0,157.6055886323615,313.2807,-35.96607,38.886478065548886,0,1034,0
98CC0281-EE7B-4AC2-A169-A459241C7670,12721,8,122.28571428571429,2,0.057385425674082224,140,4.016979797185756,60,470.0,130.48152817314224,1333.2,0.0,64.92251806296328,5,1034,0
1276D2BF-363A-46A7-AF31-BD3C63815533,2873,3,4.0,6,0.7622694048033415,104,13.21266968325792,919,90.0,29.77167184718234,80.01047,-4.67,16.806857101043562,0,1034,0
1365214D-F4D9-4FFC-930F-32DC34064799,12721,5,221.25,3,0.08607813851112334,185,5.308151874852606,30,256.0,72.90942385778044,234.965,-2.938464,37.89297290816287,0,1034,1
08EB8303-7573-4051-A6DE-AD9898401BF8,12721,11,98.7,2,0.057385425674082224,1062,30.47166103293766,29,259.0,83.82615674040095,179.2,0.0,22.97275179786037,0,1034,0
A90C95E3-C878-43A0-AFEA-D5352D3E0667,2952,9,95.125,0,0.0,0,0.0,185,1180.0,132.83511991088668,801.8799,0.0,54.63916488470582,0,1034,1
6E8DBE3C-4A05-445A-8254-7FE5F2384A53,3010,8,81.42857142857143,14,1.697674418604651,2331,282.66279069767444,445,831.0,212.41353450860043,789.896,-7.859729,141.71000220977672,0,1034,0
527230AF-BDA0-4414-803F-A9AE9A58209E,7699,13,72.41666666666667,4,0.18963501753474477,330,15.644888946616442,67,251.0,96.58069515459322,233.4,-13.24505,17.705162132939215,0,1034,1
D9386093-6D65-4863-8CA4-A73B5947FFA1,453,10,72.66666666666667,0,0.0,0,0.0,267,301.0,30.020155254958393,154.6127,0.0,36.01543585047715,0,1034,0
53EA041F-A40B-404B-B759-96E33C44F52C,2446,3,86.0,0,0.0,0,0.0,739,602.0,191.57663801114384,525.3,0.002204452,37.3963113040043,0,1034,0
84AA2AB3-4D86-4C5D-A887-D03D6E04E384,1048,1,0.0,1,0.34828244274809156,18,6.269083969465648,912,452.0,68.56062040454779,283.7075,0.0,34.40095932574595,0,1034,0
85BA9BE0-A063-41CF-8A8B-6F55EA4FBDF6,959,6,115.2,2,0.7612095933263816,69,26.261730969760166,341,151.0,35.42836069288522,126.8,0.0,11.54392254009139,0,987,0
6C0776E3-8490-41EB-8FAA-A036FA96F525,4261,3,446.5,1,0.08566064304153954,416,35.63482750528045,12,542.0,122.17526493720601,413.91,0.004389791,70.1438799884609,0,1034,0
19C2D2FC-18E5-4CC8-AB00-42F530EF12CC,1408,2,185.0,2,0.5184659090909091,369,95.65696022727272,719,1040.0,192.51456210468973,524.9402,0.0,31.470899821916152,0,1034,0
A127858E-B72A-4E34-AB5B-6F2983E83348,2161,7,98.33333333333333,2,0.3378065710319297,160,27.024525682554373,311,602.0,122.35094611836949,306.2753,0.0,46.16919887020445,0,1034,0
6F9ECBF4-7CC7-4B22-AA2C-0468DCE1A12F,3317,8,122.42857142857143,1,0.1100391920410009,63,6.9324690985830575,45,226.0,22.16754419187286,114.0279,0.0,12.773151230787889,0,1034,0
5B009B1D-13C0-421B-8A3D-4D9D5387B8AE,12721,8,62.285714285714285,11,0.31561984120745223,4715,135.28614102664883,463,99999.0,12.587019160178093,77.47803,0.0,14.394511719285253,0,1034,0
5A6C3F9F-DB74-459D-82A8-BE84B7A0B5D2,9089,3,232.0,3,0.12047529981296072,89,3.574100561117835,433,314.0,35.28021165705139,115.7,0.0,17.157332057654106,0,1034,0
951A6CB6-9915-45B3-B842-22E5C6FAA977,12721,2,116.0,1,0.028692712837041112,91,2.6110368681707414,895,803.0,217.33766485015363,1996.49,-279.99,145.2315655062183,4,1034,0
FB912600-0A28-4998-A9DE-4B1CA9AFC007,12721,7,90.33333333333333,4,0.11477085134816445,1263,36.23889631318293,417,300.0,49.78602449452205,126.8921,-10.23551,18.25748592931974,0,1034,0
43F3B249-81CF-4520-BC73-572928C04E1C,5908,5,79.5,1,0.06178063642518619,4,0.24712254570074477,573,377.0,65.37118497559574,215.7935,0.0,30.446802415426223,0,1034,0
CCA3F62C-3ECA-4F0D-9E13-740291ED19C3,8025,8,125.28571428571429,3,0.13644859813084112,37,1.682866043613707,11,150.0,57.610713441121284,270.1449,-2.0,22.315687294580716,6,1034,1
AE11A6F6-9BAC-4F37-AF8B-E21BA0D249A7,6809,6,134.4,3,0.16081656630929653,35,1.8761932736084594,216,798.0,206.67232844465252,730.8465,0.0,108.22712610076138,0,1034,0
091A9B8A-F32C-4375-99C0-780361B1ECE4,12721,16,61.6,4,0.11477085134816445,4142,118.8452165710243,26,440.0,126.60301865786788,332.7637,0.0,46.701084101884284,0,1034,1
8D7F599A-E3D7-4794-BCCC-A88BAEA0921F,4805,6,154.8,2,0.15192507804370448,499,37.90530697190427,109,129.0,35.79339321426825,145.6951,0.006116094,8.430468736678021,5,1034,0
04E69428-F9F6-451C-B02B-366623A29F1C,5155,4,215.66666666666666,0,0.0,0,0.0,234,315.0,127.05448718580644,340.9546,0.0,40.69861955540481,5,1034,0
67B5A77C-FDB1-46DC-824D-F0C43CC85E65,12721,10,86.11111111111111,4,0.11477085134816445,421,12.079632104394308,101,251.0,105.79906360340853,195.3,0.0,26.778294996844597,0,1034,0
DD6BB91B-D0E6-4032-8F4C-1D6C6471FE06,8887,4,140.0,3,0.12321368290761787,318,13.060650388207494,458,269.0,153.98634331515197,273.7,0.0,31.414072198185238,1,1034,0
DD4C4138-5AB7-4FD7-84FA-07BC8DB4DC3B,10094,4,151.33333333333334,1,0.03616009510600356,79,2.856647513374282,570,489.0,123.36957988331193,282.0,0.0,36.29120975106033,0,1034,0
BCB45581-9CC0-4607-8BB1-477B6E92CF1E,5670,3,312.0,1,0.06437389770723104,27,1.738095238095238,253,131.0,28.41356799164688,76.5,-15.0,17.413453564956594,0,1034,0
B510BBF6-3B68-453D-B89A-D6DF249A471F,4407,3,397.0,0,0.0,0,0.0,81,301.0,62.52037626393241,182.7204,0.0,33.348666850058585,0,1034,0
E9FC4B54-6AD5-434E-B3DF-E388AE5CE9E1,5637,2,0.0,1,0.064750753947135,23,1.489267340784105,874,131.0,28.026434497030674,116.1409,0.0,17.355461030414798,0,1034,0
AE6D1D2D-2D77-4C15-8E56-6C675A7A76FB,1606,1,0.0,1,0.22727272727272727,152,34.54545454545454,874,250.0,39.84794259491415,236.3501,0.0,8.874744634728629,0,1034,0
7A814E4E-113F-4241-9E4E-A11CCB4B81A7,5890,2,14.0,12,0.7436332767402377,1509,93.51188455008489,859,264.0,111.72361540013586,833.48,0.0,24.563409086682654,5,1034,0
86F0B828-D353-4298-8E94-24D33B57D303,4180,3,325.5,0,0.0,0,0.0,220,452.0,145.2922867761808,454.099,0.0,23.546458093063297,2,1034,0
7A6F5E69-5A04-4CBF-91B9-93597B53F05B,4261,2,2.0,0,0.0,0,0.0,871,151.0,23.961360373132823,331.7688,-11.9,5.3195356673012695,4,1034,0
B5BA0E46-F802-497F-8FB4-5A3B2AD78CAB,4224,10,96.66666666666667,6,0.5184659090909091,777,67.14133522727272,3,301.0,30.00546697830476,100.1875,0.0,14.678297074985164,0,1034,0
87590A23-C0F5-4AC5-AD1B-19AA71EF7F7B,1172,3,65.5,1,0.3114334470989761,6,1.8686006825938566,829,452.0,54.453287398642786,125.3336,-9.038255,18.660444793898417,0,1034,0
4DB1A6C1-28BB-4FDE-8B25-1359372E6823,1004,2,56.0,11,3.9990039840637452,5007,1820.2739043824702,871,602.0,53.003207285008095,130.3286,0.0,22.53164448587362,0,1034,0
6A3BD889-72BA-4693-9A92-8AA1074FB370,61,13,71.91666666666667,3,17.950819672131146,14,83.77049180327869,3,452.0,111.85569852941177,270.0,0.0,42.82197437448664,0,69,0
9E3215DE-B13D-45BE-8785-E7EFD7DF04B4,6952,5,162.5,3,0.15750863060989642,50,2.625143843498274,214,490.0,86.82449214529935,717.6804,0.0,37.894816554638275,1,1034,0
F4E603C6-F513-47F8-BAB8-89A5EDEEA250,12721,18,51.529411764705884,10,0.2869271283704111,216,6.19762597280088,55,188.0,36.07338906562107,109.0,0.0,17.44476568316389,0,1034,0
5892C982-419F-4265-98B7-6CD0D7C0F2CA,12721,3,197.0,3,0.08607813851112334,4855,139.3031208238346,470,99999.0,10.261632453754531,193.0,0.0,13.011506343535503,0,1034,0
4764B324-754C-4709-AB20-B507812E1F39,12721,3,192.0,5,0.14346356418520556,29949,859.3180567565443,522,300.0,31.080416180499974,133.1177,0.0,11.357455608552645,0,1034,0
0DA38EE8-2C8F-4957-9314-78C3CDCA156A,12721,2,120.0,3,0.08607813851112334,101,2.8979639965411526,864,160.0,61.52634949659352,233.2578,0.0,13.90383079659288,5,1034,0
36FB2CDE-4F84-4E29-831C-169E6A129F03,3237,2,1.0,2,0.22551745443311708,96,10.82483781278962,864,181.0,41.26426764687565,72.63777,-6.174105,9.578415126348126,0,1034,0
D986131B-4B84-4DE8-8BD6-C5782EFD6B64,900,2,75.0,3,1.2166666666666666,707,286.72777777777776,787,415.0,19.346958406948826,42.40417,-9.861,7.643349166523425,0,1034,0
A78368AF-8EC7-4A0F-864F-E56BE0BFDACE,12721,12,48.81818181818182,5,0.14346356418520556,7553,216.71606005817154,395,461.0,123.2294582976138,325.9888,0.0,45.89791801363764,0,1034,1
58B94B72-5A8B-4265-859F-C8A42977D4A2,12721,5,126.25,2,0.057385425674082224,295,8.464350286927129,352,284.0,0.0,0.0,0.0,0.0,0,1034,1
1822C8E1-4D94-4AA7-BD98-62579A5C12A1,8618,4,77.33333333333333,4,0.16941285681132515,74,3.1341378510095153,626,739.0,267.9154915971806,556.2332,0.0,87.51236715149714,0,1034,0
9E7D8206-B9AA-4402-B6B1-BD01C6880C60,12721,5,150.0,6,0.17215627702224667,347,9.956371354453266,255,649.0,153.09787400855487,1009.0,0.0,45.516712792031186,5,1034,0
3F8CB57D-232F-4AFA-8982-21F12C598ABA,4756,4,111.66666666666667,1,0.07674516400336417,9,0.6907064760302776,521,128.0,8.316647094702294,99.30642,0.0,8.18439088640876,0,1034,0
F1983F15-7F51-4D7A-A3A0-712D2EB7DF30,6890,6,81.8,1,0.05297532656023222,2975,157.60159651669085,440,798.0,210.81381098207243,556.7811,0.0,102.80746133354882,0,1034,0
47B23687-9630-4FD3-A667-184C83CB1869,12721,11,83.0,2,0.057385425674082224,12,0.34431255404449335,17,300.0,27.249260142245117,81.89392,0.0,13.544849226878064,0,1034,0
34BE9C23-C440-41D2-B64E-FB877B82CC26,3688,5,28.25,0,0.0,0,0.0,814,151.0,39.50324539468817,937.077,0.0,14.537140156461328,5,1034,0
A4C9F3F6-F74C-4B75-9891-FAE0F4BB135F,12721,5,85.5,2,0.057385425674082224,49,1.4059429290150145,504,803.0,264.6494533099733,1781.27,0.0,150.31806791047023,5,1034,0
DF39C2B8-B194-4461-93CF-F8717023C467,9924,14,58.69230769230769,2,0.073559048770657,1446,53.183192261185006,88,479.0,59.314109505202204,230.0,0.0,19.90192345238926,0,1034,0
33919A4E-8F11-445E-BDDC-4A17FE681A9C,2324,3,38.0,3,0.47117039586919107,376,59.05335628227194,766,251.0,67.44906342142285,213.1302,0.0,25.31133399426786,0,1034,0
1D8017D7-E18F-40E9-8C24-00317FBD323F,12721,11,92.8,1,0.028692712837041112,750,21.519534627780835,83,1143.0,194.12435136194827,2998.323,0.0,96.01548600898795,3,1034,0
B9D48F63-C043-4173-A67E-F23A31D900DB,12721,38,18.0,6,0.17215627702224667,42,1.2050939391557267,155,1083.0,204.88695627734114,643.9819,0.0,100.53507423849129,0,1034,0
28DA8065-B3BF-4CA2-916A-4BF7784FDD8B,312,5,185.5,7,8.189102564102564,661,773.2852564102564,95,226.0,45.49944231864218,113.0191,0.0,20.55849774535718,0,350,1
F0E862AB-F49F-485A-89DF-A6CF42B265E0,9312,2,1.0,0,0.0,0,0.0,838,1245.0,567.5048376791515,1079.55,-544.53,130.1771560804979,0,1034,0
056D6EC5-21CC-4C5B-B7CA-3D38576A0279,9898,13,69.91666666666667,3,0.11062840977975348,410,15.119216003232976,97,259.0,87.12327466490008,170.64,0.0,20.945663509981145,0,1034,1
AEA2D23E-9BE7-4555-B4E4-220F5AABFC92,12721,7,110.83333333333333,3,0.08607813851112334,183,5.250766449178523,168,803.0,208.61809449931735,589.8285,0.0,62.60898413745572,0,1034,0
30AA272A-2443-466C-8986-905EB5D3F7AD,1011,2,21.0,3,1.083086053412463,45,16.246290801186944,836,301.0,35.14451877292567,140.1394,0.0,13.190462745117436,0,1034,0
EE4D2C52-4A10-45E0-B6F5-521EAEFDAD37,1272,2,721.0,2,0.5738993710691824,55,15.782232704402515,113,150.0,46.171514788542375,543.739,-60.68541,15.503180851911251,1,1034,0
25F29DF5-0E1A-4FE9-998F-5E7F27FF09E0,12721,3,29.0,1,0.028692712837041112,45,1.29117207766685,775,452.0,58.47928998939381,223.8281,0.0,30.112463460655004,0,1034,0
FC6B3965-A1E8-439C-BB1D-0672F06F6AD5,12721,4,124.66666666666667,0,0.0,0,0.0,456,690.0,127.61488641851675,463.47,0.0,59.34801352238815,0,1034,0
69C1837D-05FB-4DCE-9762-49EE62C325F2,12721,7,112.66666666666667,0,0.0,0,0.0,154,555.0,82.52194151459105,300.6,-14.19146,49.843073639144215,0,1034,0
AD4CF9BC-FF28-484E-9298-0888B25E0C4F,9584,3,311.0,1,0.03808430717863105,380,14.4720367278798,206,193.0,22.97310727824221,139.0038,0.0,9.745783787862516,0,1034,0
1303801B-9DB3-496F-8BB0-64867A2873B6,4447,1,0.0,2,0.16415561052394873,857,70.34067910951202,826,150.0,33.431296895081616,127.5189,-8.566734,12.586299327195345,0,1034,0
9FC1C01F-67B5-498C-9767-59A59BDAC33C,4447,1,0.0,1,0.08207780526197436,863,70.83314594108387,826,150.0,33.29856006241299,74.0,-17.0,12.535488361519217,0,1034,0
4BA78034-FD46-43EE-A492-91B02B6AA81C,3566,4,83.33333333333333,1,0.10235558048233315,5,0.5117779024116657,573,452.0,61.331107504825574,235.6567,0.0,32.93660067684997,0,1034,0
BDE9DF47-1D5C-4BB5-A915-C6CF640FB6B3,4166,2,499.0,3,0.2628420547287566,283,24.79476716274604,325,753.0,300.705060876916,483.7311,0.0,56.4520437530578,0,1034,0
08B98F4E-B5D2-41BE-8170-FD13A74212B6,7638,5,76.25,0,0.0,0,0.0,543,251.0,85.84423158534506,235.5157,-10.10948,34.73959768190245,0,1034,1
528A33E0-3710-44BB-ADBB-31CC96707FD7,1004,3,50.5,12,4.362549800796813,5373,1953.3316733067732,822,602.0,52.85411450765298,129.8239,-22.61637,22.49176096304108,0,1034,0
71CC2757-211A-4D92-973D-6FE88DB85E16,8157,9,78.375,3,0.13424052960647298,2937,131.42147848473704,193,803.0,76.11055026228925,348.1875,0.0,79.8394730453021,0,1034,0
29C7EAB8-D7D7-4A3B-879E-1DD369918805,888,3,71.0,0,0.0,0,0.0,724,602.0,101.04374089151706,296.8852,-941.73,57.54502949219336,0,1034,0
8AE501DF-C350-4C40-81DC-A2C546FC5FD2,12721,3,61.0,1,0.028692712837041112,144,4.13175064853392,696,269.0,40.02084181642511,513.5625,-1.84608,51.15680945590431,4,1034,0
69B1356D-9B55-4313-A586-70B6E0AF1C7B,4714,11,61.4,2,0.15485787017394995,25,1.9357233771743743,208,490.0,86.81406579173567,233.9625,0.0,35.943093562442975,0,1034,0
