id_equipamento,idade_dias,num_manutencoes,intervalo_medio_manut,num_falhas_historico,taxa_falhas_ano,minutos_falha_historico,taxa_minutos_falha_ano,dias_desde_ultima_falha,dias_desde_ultima_manut,limite_potencia,utilizacao_media,utilizacao_maxima,utilizacao_minima,utilizacao_desvio,taxa_sobrecargas_ano,p90_utilizacao,delta_utilizacao,utilizacao_tendencia_90d,dias_acima_80pct_limite,dias_com_dados_util,vai_falhar
F239CDD0-6ABC-4E85-8155-849BFED176DD,12731,11,93.2,16,0.45872280260780773,1206,34.57623124656351,12,105,741.0,222.54048254240746,385.9529,0.0,75.7531208951747,0.0,278.96332,25.78382886962956,0.22241227951644701,0,1044,1
140D7CE9-2398-4B37-BF23-E597E20E1234,6857,3,293.0,2,0.10646055126148461,495,26.34898643721744,816,450,487.0,119.83541857724722,519.6515,0.0,55.500904315183874,0.053230275630742306,169.12224,1.6907431062404328,0.824606665590436,0,1044,0
5680A0F5-83E4-4AB1-94D3-427C75B6CA33,10490,7,154.33333333333334,1,0.03479504289799809,5,0.17397521448999045,654,102,407.0,46.01483232803352,189.9586,0.0,32.1610062070147,0.0,90.85846199999999,-16.394802290170862,-0.09444083419988249,0,1044,0
111ADE95-8574-41F6-9BF9-2B67EF7A95C6,8406,7,170.16666666666666,2,0.08684273138234595,78,3.386866523911492,816,4,188.0,44.09245747675713,231.03,0.01036914,10.928897911815417,0.21710682845586488,59.682254,3.470046685573891,0.019303995595041697,0,1044,0
9ACC3111-44AF-4292-926E-4661533CEC10,12731,4,292.3333333333333,3,0.08601052548896394,155,4.443877150263138,382,146,266.0,149.40842020422707,236.9,-27.1,22.12074719752045,0.0,176.0,-5.427934093115965,0.21737899169066086,0,1044,0
AED1F5C4-0302-4541-886C-584F8D7BAFD4,2809,3,209.5,2,0.2598789604841581,1893,245.9754360982556,50,604,452.0,70.10804571622026,258.5451,-1.656494,40.715583195191876,0.0,126.5891,-7.430070673781991,-0.28652990679869444,0,1044,0
C8D59FD5-A8B0-4A8C-A957-F1CEEABA7EFC,12731,6,166.2,2,0.05734035032597597,958,27.46602780614249,796,188,324.0,169.77793875059118,304.0137,-370.0966,32.39415832230217,0.0,209.1797,-0.8372052529059886,-0.0776308905805042,0,1044,0
63C274E2-FF8F-48BE-9430-D0099841D0CE,3497,3,215.0,1,0.10437517872462111,53,5.5318844724049185,101,596,451.0,134.14144471153065,227.3683,0.04074871,19.027485831391104,0.0,158.25188,-3.3890465610677154,0.21601940022590624,0,1044,0
8023F211-A03E-4A6A-9DF7-3E088F3BD1BD,1192,5,169.25,1,0.3062080536912752,23,7.042785234899329,947,339,482.0,62.716158014083405,243.8531,0.0,34.739855866660804,0.0,107.3128,-17.355413555711493,0.16105527460493893,0,1044,0
78600FF0-ABFF-4154-87B9-47180890E6B9,2932,3,24.5,2,0.24897680763983632,332,41.330150068212824,9,965,490.0,84.28661246220199,196.2717,0.0,28.01207411590061,0.0,118.1117,2.5729324586313425,0.025650134646283938,0,1044,0
D05B54E3-8C01-490F-B9DB-B13A9F4BB8D7,12731,4,4.666666666666667,0,0.0,0,0.0,-1,996,200.0,43.506546266760814,357.1797,0.0,31.42213649316453,0.1433508758149399,85.0,-43.506546266760814,0.0,0,1044,0
8E4DB99F-E4AB-406B-9034-A5BF1E1665A1,9181,13,70.08333333333333,3,0.11926805358893368,653,25.960679664524562,164,165,259.0,45.36363421832181,106.5674,0.0,17.71613577592729,0.0,63.30322,14.298883021493005,0.030392858203633244,0,1044,0
E1B50D7E-9ECA-4DF4-890D-CFA2B6C970C1,821,9,28.75,4,1.7783191230207063,189,84.02557856272837,632,776,722.0,173.99803289674745,412.7343,0.0,59.01344786747848,0.0,242.8479399999999,-10.991749672982024,0.03870177245117884,0,1044,0
4CE784EE-65E4-4168-BDFE-8B64BD300EAA,12731,5,187.25,6,0.1720210509779279,587,16.829392820673945,140,259,489.0,126.65798818267201,379.0,-307.125,38.81829280594761,0.0,174.0,2.152891446957611,0.3345236380347645,0,1044,0
77BEE62F-612C-40BC-B8C7-5C4A547C2328,12731,5,156.75,1,0.028670175162987983,89,2.5516455895059305,940,378,266.0,114.91802874899254,206.6,0.0,22.157356511780705,0.0,142.8,-3.648206218128351,0.04192581502963997,0,1044,0
BAA8A8EF-F082-42DB-BCA0-CC851F318378,564,9,104.375,4,2.588652482269503,415,268.572695035461,320,169,678.0,151.83175717239405,378.2227,0.0,57.47931442456177,0.0,226.5625,-35.2739639625175,-0.05947264865815532,0,1044,0
14D77E1B-0EE7-473C-9AA3-62DDBF2A4431,12731,6,128.4,2,0.05734035032597597,90,2.5803157646689185,360,361,455.0,104.8330457627875,343.6523,0.0,60.68112116195838,0.0,187.5,1.6108217634470634,-0.5513343877903448,0,1044,0
4F8F1F3C-CC15-4CE4-83A8-0B21806528E4,12731,6,183.8,3,0.08601052548896394,21263,609.6139344906135,442,78,706.0,234.837323617777,538.7278,0.0,100.25630734721192,0.0,346.08223999999996,-201.1938513646906,-1.946338101880557,0,1044,0
4592F955-D4C0-425B-8D9F-27B64019C189,6362,5,73.5,0,0.0,0,0.0,-1,704,312.0,38.17861883605214,92.0,-347.9079,11.269390392196343,0.0,53.0,-1.005470687903987,0.05128833920965428,0,1044,1
4D6AA979-6948-44E5-8AE9-84055A94F4E6,9722,9,104.0,5,0.18771857642460402,381,14.304155523554826,68,191,151.0,18.872960007818513,239.0,0.0,13.314461016442847,0.0375437152849208,36.0,9.346330115638278,0.0006109579143003863,0,1044,0
A47D7EBD-BF11-450F-9725-C86375E38DEA,383,4,251.66666666666666,2,1.9060052219321149,70,66.71018276762402,175,236,226.0,37.1909835426006,168.0,-112.1648,18.635785388623358,0.0,58.0,-10.571616258649982,-0.09048527938980414,0,1044,0
E0991600-E200-4AC5-B956-72C797B539C3,12731,8,138.85714285714286,5,0.1433508758149399,11198,321.04862147513944,564,11,450.0,142.48477102719696,324.84,0.0,53.60146595321909,0.0,206.54,-37.039510996332766,-0.32499538408960316,0,1044,1
4D40A75C-4A61-40B3-B59F-455C13BF30E9,3086,4,243.66666666666666,0,0.0,0,0.0,-1,254,416.0,62.37591583137609,223.3955,-0.41,36.60137765313859,0.0,112.3081,26.864910857435632,0.45034092056951525,0,1044,0
E10035E9-3800-4DB9-874D-4EBDA6974EB4,2127,3,168.0,5,0.8580159849553362,437,74.99059708509638,401,650,451.8,57.029424554617094,235.05,0.0,22.204881326502306,0.0,87.858968,18.584158626864394,-0.06744916549467257,0,1044,0
8F95A664-DE6F-49FB-859A-3C27EF11F534,7072,9,58.625,2,0.1032239819004525,104,5.36764705882353,728,508,489.0,119.02109215497545,372.0,0.0,44.9671289319137,0.0,179.0,-15.918623019172983,0.13373724693940225,0,1044,0
0D22829A-A658-4CBB-94CF-DD30D0CE3D8F,5368,5,236.5,0,0.0,0,0.0,-1,29,753.0,191.3177917451587,481.925,0.0,65.8375991296609,0.0,264.6093,16.549443780304273,0.03370988877607646,0,1044,0
A7294F99-D0EE-49B8-90CF-85455254D4D6,12731,2,7.0,0,0.0,0,0.0,-1,973,309.0,46.07849658875486,224.6338,0.0,19.724558651529595,0.0,76.64795,-0.5499686828906647,0.012694813728676315,0,1044,0
79A2FFC8-C67F-40FC-978D-B76D38EACB5D,860,7,88.0,9,3.819767441860465,859,364.5755813953488,632,482,722.0,176.81568949069788,449.6615,0.0,62.86584581082297,0.0,247.9194,-13.663460283907767,0.034850571125453964,0,1044,0
A1A0482E-6F36-444C-A35C-F70EF4EBBEBD,4849,5,177.0,0,0.0,0,0.0,-1,262,251.0,46.95285513204203,114.8287,0.008167955,15.571915778891134,0.0,66.967284,-6.9219556216793805,0.08252508825595163,0,1044,0
EA32ACF8-6379-4AD9-BD8D-14D4F18CAFA3,4259,3,349.5,2,0.17140173749706505,70,5.999060812397277,102,271,151.0,44.22249201675915,374.6707,0.0,10.623851404310829,0.4285043437426626,58.0,-5.791473498240627,-0.06438197674156754,0,1044,0
035C52AA-9DBB-446B-988D-E23209B52E51,12731,5,161.5,1,0.028670175162987983,112,3.2110596182546542,816,322,269.0,93.35386630479528,181.32,-38.2,24.78943098933541,0.0,122.4,-2.547259127326143,0.10987842168892259,0,1044,0
ADEA2DFD-972E-4FDA-B7E4-6DCF28D53FAF,12731,4,230.66666666666666,14,0.4013824522818318,331,9.489827978949021,168,275,361.0,67.10510407854683,275.02,0.0,40.82602297716218,0.0,122.83,-8.88652151681844,-0.48609265261379836,0,1044,0
5A561BBF-6709-4B68-A7CB-FB2292AFBB33,12731,9,107.5,1,0.028670175162987983,117,3.354410494069594,816,104,269.0,82.23700198032333,234.4922,-38.4,31.97920059366007,0.0,110.64,8.004818155479143,0.11105395416206955,0,1044,0
C59A2686-32D0-485E-8B4A-857EBDFAA744,4585,2,28.0,1,0.07960741548527808,63,5.015267175572519,682,938,302.0,50.15258450938798,207.4882,0.01532496,33.00194975601178,0.0,97.32968199999999,26.254131487525598,0.13497525301207614,0,1044,0
309A1924-4FB3-4EC0-9F38-01BA96669D63,2659,8,76.0,1,0.1372696502444528,101,13.864234674689733,1015,443,452.0,121.73742565900871,369.0,0.0,43.74416337775707,0.0,180.0,-15.47855220221858,0.1281333886669983,0,1044,0
66E47D33-8F50-4FA8-96C8-4ECBD8B47802,6232,9,78.25,2,0.11713735558408216,150,8.785301668806161,301,335,258.0,98.14346950350037,230.4,-2.761532,17.338348666321508,0.0,119.9,-7.7076207380682575,-0.00337861784499704,0,1044,0
23808D82-D775-495E-B7BA-ADEA8CEB3FEC,12731,5,196.75,1,0.028670175162987983,3,0.08601052548896394,302,177,451.0,94.28171390782472,201.29,-55.23553,31.76857604596706,0.0,125.32,10.300080073656758,0.13021674429389726,0,1044,0
7AB01D09-68D9-4089-96D7-3F01B0328BCD,4866,1,0.0,0,0.0,0,0.0,-1,963,377.0,114.4657124083119,240.9536,0.0170373,25.08617039644745,0.0,146.64596,-13.340944551830418,0.287554150958194,0,1044,0
CCB3457B-F244-4A1E-803A-AC30C15C9135,2204,7,87.0,1,0.16560798548094374,333,55.14745916515427,816,433,301.0,53.40502455313421,176.3749,0.0,16.868285791085615,0.0,77.436588,-12.309964348504579,0.02149864986757205,0,1044,0
D298764B-043A-4443-8031-42DB085E61A3,12731,6,187.6,2,0.05734035032597597,215,6.164087660042417,816,20,269.0,100.15132108261672,229.0151,0.0,24.900593238615503,0.0,136.02,-11.48754808570314,-0.32035398537438087,0,1044,0
F19B40CD-A10F-4673-8DC8-69FA5F18182E,8070,5,230.75,1,0.045229244114002476,9,0.4070631970260223,240,32,1358.0,553.3766488373178,981.24,-543.22,142.18817342313085,0.0,718.564,-60.30020516447837,-1.5791612927755934,0,1044,0
C468DD2E-00CF-4027-89C2-EAAAB75DCED4,8076,7,154.33333333333334,3,0.13558692421991086,227,10.259410599306587,815,29,106.0,28.81469607760096,53.4,-0.3443916,4.309380062803157,0.0,34.1,-0.23594607760096054,0.026339305721302476,0,1044,0
A7B8CCE1-0118-44BA-9392-9B46CB15E59E,6614,10,95.55555555555556,0,0.0,0,0.0,-1,111,472.0,152.32986906996743,262.7563,0.0,30.67109846102952,0.0,191.6199,-1.3230499148748436,-0.39378297291234343,0,1044,0
BC3612ED-EC0E-4454-A9E6-597BD5A7AF56,12731,8,122.14285714285714,0,0.0,0,0.0,-1,96,315.0,77.86439189326371,240.0,0.0,28.412755083141562,0.0,110.23,28.586671767230115,0.18118590389064831,0,1044,1
1BFEC5F0-269D-4A77-A8FE-B324855362B3,12731,2,942.0,0,0.0,0,0.0,-1,11,314.0,85.4105189253099,199.03,-16.24106,25.80531254427729,0.0,118.44,-3.097380808025946,-0.6046183450861502,0,1044,0
5787E14C-7EE0-41B1-B1A5-59B80110213E,12731,4,307.3333333333333,5,0.1433508758149399,256,7.339564841724924,271,28,188.0,32.46086779859719,110.0,0.0,17.34720538276726,0.0,61.0,15.584656892760833,-0.0773666616363748,0,1044,0
3AA9BAE5-5478-4EAC-9B47-8ADF1CB0A257,2428,3,397.5,2,0.30065897858319607,36,5.411861614497529,78,156,250.0,50.63320473798851,163.0371,0.0,15.412105201518871,0.0,70.0,-4.724948565148999,-0.023124882815939517,0,1044,0
84D93928-D366-40B9-B0CD-38CC8B66D347,10077,3,408.0,2,0.07244219509774735,90,3.2598987793986307,149,135,416.0,151.4708010426338,293.4998,0.0,39.29792370817547,0.0,196.7072,8.248443678122356,-0.13097644841234848,0,1044,0
5E86FC79-E6CD-446E-9C63-AC9E1707FBDC,5437,4,231.33333333333334,1,0.06713260989516277,47,3.1552326650726505,256,256,126.0,47.94775348169883,126.0,-2.33007,14.798123979798191,0.0,67.5,-4.576457185402539,0.12539236668446627,0,1044,0
624B1859-E127-4462-BAA7-7CA58C3E877D,1066,8,72.85714285714286,0,0.0,0,0.0,-1,437,887.0,82.48000800738707,289.2185,-119.6904,50.81014313651268,0.0,151.86038,-11.497780138559904,-0.3237250632486336,0,1044,0
346D5839-3153-4B86-9E48-E483953CA857,3947,5,205.0,1,0.09247529769445148,6,0.5548517861667088,950,128,554.0,121.12301624065624,344.1686,0.0,50.64149319410292,0.0,186.82706,-29.31435744204512,0.2838101364599572,0,1044,0
35DD7336-6232-45C8-AC65-865B74AF82F7,6208,10,101.11111111111111,3,0.1763853092783505,75,4.409632731958762,393,34,215.0,56.32897842935774,121.8274,0.0,13.088256985868075,0.0,73.296386,-8.064792114876248,0.11674997395230614,0,1044,0
C2FAE1E4-0998-46CE-BDDF-ABFF133095CF,12731,9,109.875,6,0.1720210509779279,382,10.952006912261409,631,89,462.0,117.77619000868597,422.7,0.0,59.47131499988087,0.0,184.8,-12.255662020260061,0.65853098507639,0,1044,0
869E16C5-F63C-4408-BE22-07DD3864C3FD,2230,5,93.0,3,0.4910313901345291,452,73.98206278026905,397,643,1330.0,230.4908857581247,873.3069,0.0,121.5794040355157,0.0,424.51593999999994,-101.45351909685928,-0.28802661117241296,0,1044,0
80F8F1CB-814E-4E45-8D98-C829821FC6EF,12731,2,0.0,0,0.0,0,0.0,-1,941,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1044,0
00E09BD9-1407-4988-A183-D1FCB78D4E71,12731,9,100.25,0,0.0,0,0.0,-1,158,800.0,284.3289126792648,615.0879,0.0,71.19722468565952,0.0,380.383,2.6757706386363793,0.0714193986566283,0,1044,0
5BC608D4-1CB8-4A06-97D9-A52C66D8FE89,12731,6,180.2,2,0.05734035032597597,47,1.3474982326604352,393,34,208.0,64.58159325162464,134.9521,-26.27249,15.105744989247064,0.0,84.25087199999999,-9.198866575075265,0.15632559531046605,0,1044,0
B6E89437-3901-4A40-A9A0-2382B7C4A7CC,12731,2,76.0,5,0.1433508758149399,1516,43.463985547089784,557,860,99999.0,73.89899961331405,268.6962,0.0,47.19741729774126,0.0,130.83118,-73.88901226593751,0.00047089201444623966,0,1044,0
