id_equipamento,idade_dias,num_manutencoes,intervalo_medio_manut,num_falhas_historico,taxa_falhas_ano,minutos_falha_historico,taxa_minutos_falha_ano,dias_desde_ultima_falha,dias_desde_ultima_manut,limite_potencia,utilizacao_media,utilizacao_maxima,utilizacao_minima,utilizacao_desvio,taxa_sobrecargas_ano,p90_utilizacao,delta_utilizacao,utilizacao_tendencia_90d,dias_acima_80pct_limite,dias_com_dados_util,vai_falhar
F239CDD0-6ABC-4E85-8155-849BFED176DD,12746,11,93.2,18,0.5154558292797741,1255,35.93872587478425,8,120,741.0,224.0267994020764,455.4583,0.0,76.37771450550856,0.0,281.00246,38.720505883417445,0.8540769313253269,0,1059,0
140D7CE9-2398-4B37-BF23-E597E20E1234,6872,3,293.0,2,0.10622817229336438,495,26.291472642607683,831,465,487.0,119.4645034376959,519.6515,0.0,55.233107306489885,0.05311408614668219,168.77882,2.7344294325201446,0.15078339451555725,0,1059,0
5680A0F5-83E4-4AB1-94D3-427C75B6CA33,10505,7,154.33333333333334,1,0.034745359352689194,5,0.173726796763446,669,117,407.0,45.875435550802024,189.9586,0.0,32.05380256754236,0.0,90.76820399999995,-16.479585235323626,0.07468544336328449,0,1059,0
111ADE95-8574-41F6-9BF9-2B67EF7A95C6,8421,7,170.16666666666666,2,0.08668804180026125,78,3.380833630210189,831,19,188.0,44.14671439593083,231.03,0.01036914,10.930508502116266,0.21672010450065313,59.758931999999994,3.835872891400193,-0.005516493680858066,0,1059,0
9ACC3111-44AF-4292-926E-4661533CEC10,12746,4,292.3333333333333,3,0.08590930487996234,155,4.4386474187980545,397,161,266.0,149.5147300820162,236.9,-27.1,22.160109598380263,0.0,176.3,-1.6727702054730003,0.2132011153639036,0,1059,0
AED1F5C4-0302-4541-886C-584F8D7BAFD4,2824,3,209.5,2,0.2584985835694051,1893,244.66890934844193,65,619,452.0,69.91683033751403,258.5451,-1.656494,40.656293048763104,0.0,126.24605999999997,-11.670317467143668,-0.07654943447299269,0,1059,0
C8D59FD5-A8B0-4A8C-A957-F1CEEABA7EFC,12746,6,166.2,2,0.0572728699199749,958,27.433704691667977,811,203,324.0,169.85153388844748,304.0137,-370.0966,32.58498158644893,0.0,209.1797,-0.6637211986326577,0.046670789592066844,0,1059,0
63C274E2-FF8F-48BE-9430-D0099841D0CE,3512,3,215.0,1,0.10392938496583143,53,5.508257403189066,116,611,451.0,134.20650905105467,227.3683,0.04074871,19.08188622624248,0.0,158.36364,-0.7244396598509582,0.18240154230905722,0,1059,0
8023F211-A03E-4A6A-9DF7-3E088F3BD1BD,1207,5,169.25,1,0.3024026512013256,23,6.955260977630489,962,354,482.0,62.841441765024584,243.8531,0.0,34.78792131710366,0.0,107.60278,-12.711093233350198,0.39427557606734376,0,1059,0
78600FF0-ABFF-4154-87B9-47180890E6B9,2947,3,24.5,2,0.24770953512046148,332,41.11978282999661,24,980,490.0,84.3277383392082,196.2717,0.0,28.066942279566163,0.0,118.1843,3.0567104612547666,-0.005988308454833215,0,1059,0
D05B54E3-8C01-490F-B9DB-B13A9F4BB8D7,12746,4,4.666666666666667,0,0.0,0,0.0,-1,1011,200.0,42.88946050148733,357.1797,0.0,31.619817978743193,0.14318217479993725,84.0,-42.88946050148733,0.0,0,1059,0
8E4DB99F-E4AB-406B-9034-A5BF1E1665A1,9196,13,70.08333333333333,3,0.11907351022183557,653,25.91833405828621,179,180,259.0,45.45010094587193,106.5674,0.0,17.708091976716094,0.0,63.45703,13.5306434341435,-0.10041598317042282,0,1059,0
E1B50D7E-9ECA-4DF4-890D-CFA2B6C970C1,836,9,28.75,4,1.7464114832535886,189,82.51794258373207,647,791,722.0,173.79978688167736,412.7343,0.0,58.84988778900698,0.0,242.42113999999992,-10.54206796192426,-0.04268603915565557,0,1059,0
4CE784EE-65E4-4168-BDFE-8B64BD300EAA,12746,5,187.25,6,0.1718186097599247,587,16.809587321512634,155,274,489.0,126.59618215540395,379.0,-307.125,38.852885049122264,0.0,174.0,4.087305498917047,0.05053161570002833,0,1059,0
77BEE62F-612C-40BC-B8C7-5C4A547C2328,12746,5,156.75,1,0.02863643495998745,89,2.548642711438883,955,393,266.0,115.00520991286191,206.6,0.0,22.239019638793923,0.0,143.1,-2.0780725671829003,0.14017612485298644,0,1059,0
