id_equipamento,idade_dias,num_manutencoes,intervalo_medio_manut,num_falhas_historico,taxa_falhas_ano,minutos_falha_historico,taxa_minutos_falha_ano,dias_desde_ultima_falha,dias_desde_ultima_manut,limite_potencia,utilizacao_media,utilizacao_maxima,utilizacao_minima,utilizacao_desvio,taxa_sobrecargas_ano,p90_utilizacao,delta_utilizacao,utilizacao_tendencia_90d,dias_acima_80pct_limite,dias_com_dados_util,vai_falhar
F239CDD0-6ABC-4E85-8155-849BFED176DD,12726,11,93.2,16,0.4589030331604589,1206,34.58981612446959,7,100,741.0,222.1819585711781,385.9529,0.0,75.7062697700946,0.0,278.4063,22.013888998266395,0.11923798494189564,0,1039,1
140D7CE9-2398-4B37-BF23-E597E20E1234,6852,3,293.0,2,0.10653823701109165,495,26.368213660245182,811,445,487.0,119.70142758630047,519.6515,0.0,55.57494517813364,0.053269118505545825,169.03253999999998,-1.491364354201707,0.839726916575357,0,1039,0
5680A0F5-83E4-4AB1-94D3-427C75B6CA33,10485,7,154.33333333333334,1,0.03481163567000477,5,0.17405817835002385,649,97,407.0,46.03002536562335,189.9586,0.0,32.205003727044826,0.0,91.088008,-17.277912321942797,-0.13800850341135448,0,1039,0
111ADE95-8574-41F6-9BF9-2B67EF7A95C6,8401,6,203.8,2,0.0868944173312701,78,3.3888822759195336,811,2,188.0,44.085544408410975,231.03,0.01036914,10.911778011045929,0.21723604332817523,59.661186,3.4717970250882573,0.034392417124166685,0,1039,0
9ACC3111-44AF-4292-926E-4661533CEC10,12726,4,292.3333333333333,3,0.08604431871758604,155,4.445623133741946,377,141,266.0,149.3417731431593,236.9,-27.1,22.114357166394818,0.0,175.9,-6.270654315998797,0.13176859397351562,0,1039,0
AED1F5C4-0302-4541-886C-584F8D7BAFD4,2804,3,209.5,2,0.2603423680456491,1893,246.41405135520685,45,599,452.0,70.13489212653356,258.5451,-1.656494,40.75647830225335,0.0,126.70218,-7.499764076379243,-0.2981253686023944,0,1039,0
C8D59FD5-A8B0-4A8C-A957-F1CEEABA7EFC,12726,6,166.2,2,0.05736287914505736,958,27.476819110482477,791,183,324.0,169.6899739285308,304.0137,-370.0966,32.290475965405285,0.0,209.1797,-1.6890268428826403,-0.16040581414216745,0,1039,0
63C274E2-FF8F-48BE-9430-D0099841D0CE,3492,3,215.0,1,0.10452462772050401,53,5.539805269186712,96,591,451.0,134.07149721169665,227.3683,0.04074871,19.015784425792667,0.0,158.13772,-5.0270397163263,0.19076307297299644,0,1039,0
8023F211-A03E-4A6A-9DF7-3E088F3BD1BD,1187,5,169.25,1,0.3074978938500421,23,7.072451558550969,942,334,482.0,62.66012852110879,243.8531,0.0,34.61741083409137,0.0,107.05915999999999,-19.146580019295527,0.06353780718074602,0,1039,0
78600FF0-ABFF-4154-87B9-47180890E6B9,2927,3,24.5,2,0.2494021182097711,332,41.400751622822,4,960,490.0,84.26591306018459,196.2717,0.0,27.996854879093288,0.0,118.039,2.4740066692907163,0.02082456739060959,0,1039,0
D05B54E3-8C01-490F-B9DB-B13A9F4BB8D7,12726,4,4.666666666666667,0,0.0,0,0.0,-1,991,200.0,43.71620654581111,357.1797,0.0,31.35192456193474,0.14340719786264342,85.0,-43.71620654581111,0.0,0,1039,0
8E4DB99F-E4AB-406B-9034-A5BF1E1665A1,9176,13,70.08333333333333,3,0.1193330427201395,653,25.974825632083697,159,160,259.0,45.29508319351837,106.5674,0.0,17.695174122747407,0.0,63.14941,14.405521695987794,0.029000634732969453,0,1039,0
E1B50D7E-9ECA-4DF4-890D-CFA2B6C970C1,816,9,28.75,4,1.7892156862745097,189,84.54044117647058,627,771,722.0,174.01576854123303,412.7343,0.0,59.084410330454574,0.0,242.93081999999998,-12.238703362992283,0.060186956157556745,0,1039,0
4CE784EE-65E4-4168-BDFE-8B64BD300EAA,12726,5,187.25,6,0.17208863743517208,587,16.836005029074336,135,254,489.0,126.58442236240606,379.0,-307.125,38.82911976725459,0.0,174.0,0.6008399832729481,0.339871463326409,0,1039,0
77BEE62F-612C-40BC-B8C7-5C4A547C2328,12726,5,156.75,1,0.02868143957252868,89,2.5526481219550528,935,373,266.0,114.89886753632699,206.6,0.0,22.15700400730299,0.0,142.8,-3.8410666104010573,-0.0015216041762071042,0,1039,0
BAA8A8EF-F082-42DB-BCA0-CC851F318378,559,9,104.375,4,2.6118067978533093,415,270.97495527728086,315,164,678.0,151.93272878124853,378.2227,0.0,57.569805160098525,0.0,226.8555,-35.17871643556951,-0.1789138348128327,0,1039,0
14D77E1B-0EE7-473C-9AA3-62DDBF2A4431,12726,6,128.4,2,0.05736287914505736,90,2.5813295615275815,355,356,455.0,104.87504320942125,343.6523,0.0,60.78124716567893,0.0,187.793,2.1711055807022035,-0.5130998458281424,0,1039,0
4F8F1F3C-CC15-4CE4-83A8-0B21806528E4,12726,6,183.8,3,0.08604431871758604,21263,609.8534496306773,437,73,706.0,235.96901673125095,538.7278,0.0,99.16006781912067,0.0,346.21531999999996,-187.95038855995466,-2.6022757880318204,0,1039,0
4592F955-D4C0-425B-8D9F-27B64019C189,6357,5,73.5,0,0.0,0,0.0,-1,699,312.0,38.161026658724154,92.0,-347.9079,11.282470556833795,0.0,53.0,-1.2324772760081046,0.03231400310048489,0,1039,1
4D6AA979-6948-44E5-8AE9-84055A94F4E6,9717,9,104.0,5,0.18781516929093342,381,14.311515899969127,63,186,151.0,18.806808697676615,239.0,0.0,13.304908948576989,0.037563033858186684,36.0,9.345891919607336,-0.028121841745466336,0,1039,0
A47D7EBD-BF11-450F-9725-C86375E38DEA,378,4,251.66666666666666,2,1.9312169312169314,70,67.5925925925926,170,231,226.0,37.24147319938155,168.0,-112.1648,18.654687681177624,0.0,58.0,-10.287692335184023,-0.11279884805168795,0,1039,0
E0991600-E200-4AC5-B956-72C797B539C3,12726,8,138.85714285714286,5,0.14340719786264342,11198,321.17476033317615,559,6,450.0,142.71370156686098,324.84,0.0,53.60174475771686,0.0,206.7,-36.52784662858937,-0.2942186849772283,0,1039,1
4D40A75C-4A61-40B3-B59F-455C13BF30E9,3081,4,243.66666666666666,0,0.0,0,0.0,-1,249,416.0,62.32219181396454,223.3955,-0.41,36.60479479993243,0.0,112.3081,26.62277481304163,0.5859347076213637,0,1039,0
