id_equipamento,idade_dias,num_manutencoes,intervalo_medio_manut,num_falhas_historico,taxa_falhas_ano,minutos_falha_historico,taxa_minutos_falha_ano,dias_desde_ultima_falha,dias_desde_ultima_manut,limite_potencia,utilizacao_media,utilizacao_maxima,utilizacao_minima,utilizacao_desvio,taxa_sobrecargas_ano,p90_utilizacao,delta_utilizacao,utilizacao_tendencia_90d,dias_acima_80pct_limite,dias_com_dados_util,vai_falhar
F239CDD0-6ABC-4E85-8155-849BFED176DD,12756,11,93.2,18,0.5150517403574789,1255,35.91055189714644,18,130,741.0,224.83272188908916,455.4583,0.0,76.49615601549311,0.0,282.5535,45.17570953066394,1.0109257083062466,0,1069,0
140D7CE9-2398-4B37-BF23-E597E20E1234,6882,3,293.0,2,0.10607381575123512,495,26.25326939843069,841,475,487.0,119.24370514325003,519.6515,0.0,55.041950678876894,0.05303690787561756,168.51149999999998,2.999933787922828,-0.2441220152178259,0,1069,0
5680A0F5-83E4-4AB1-94D3-427C75B6CA33,10515,7,154.33333333333334,1,0.03471231573941988,5,0.1735615786970994,679,127,407.0,45.941020834889045,189.9586,0.0,31.980918108200015,0.0,90.45867399999999,-13.991994446493983,0.23564450018746197,0,1069,0
111ADE95-8574-41F6-9BF9-2B67EF7A95C6,8431,7,170.16666666666666,2,0.0865852212074487,78,3.3768236270904994,841,29,188.0,44.16437336520662,231.03,0.01036914,10.929271282954943,0.21646305301862176,59.79869599999998,3.806676398204644,-0.03263545195223918,0,1069,0
9ACC3111-44AF-4292-926E-4661533CEC10,12756,4,292.3333333333333,3,0.08584195672624648,155,4.435167764189401,407,171,266.0,149.63522868461624,236.9,-27.1,22.209407988626012,0.0,176.5,0.9423484758775942,0.22749540409639543,0,1069,0
AED1F5C4-0302-4541-886C-584F8D7BAFD4,2834,3,209.5,2,0.2575864502470007,1893,243.80557515878616,75,629,452.0,70.04609346906528,258.5451,-1.656494,40.712957931426025,0.0,126.53491999999999,-9.493047323231956,0.1341531966308752,0,1069,0
C8D59FD5-A8B0-4A8C-A957-F1CEEABA7EFC,12756,6,166.2,2,0.05722797115083099,958,27.41219818124804,821,213,324.0,169.7860554211687,304.0137,-370.0966,32.746603593804195,0.0,210.4102,-0.9273240299649785,-0.020817990154986202,0,1069,0
63C274E2-FF8F-48BE-9430-D0099841D0CE,3522,3,215.0,1,0.1036342986939239,53,5.492617830777967,126,621,451.0,134.31173084681262,227.3683,0.04074871,19.105280693463445,0.0,158.56374,1.3447844842058885,0.20019323269835892,0,1069,0
8023F211-A03E-4A6A-9DF7-3E088F3BD1BD,1217,5,169.25,1,0.29991783073130646,23,6.898110106820049,972,364,482.0,63.04189803860285,243.8531,0.0,34.831747254728356,0.0,107.89183999999999,-7.766357905925382,0.5218210853130566,0,1069,0
78600FF0-ABFF-4154-87B9-47180890E6B9,2957,3,24.5,2,0.24687182955698345,332,40.98072370645925,34,990,490.0,84.50942122862605,196.2717,0.0,28.14265798341131,0.0,118.5475,4.369213232330736,0.12481915361982375,0,1069,0
D05B54E3-8C01-490F-B9DB-B13A9F4BB8D7,12756,4,4.666666666666667,0,0.0,0,0.0,-1,1021,200.0,42.487703990775856,357.1797,0.0,31.74141062722231,0.14306992787707745,84.0,-42.487703990775856,0.0,0,1069,0
8E4DB99F-E4AB-406B-9034-A5BF1E1665A1,9206,13,70.08333333333333,3,0.11894416684770802,653,25.890180317184445,189,190,259.0,45.490809710369675,106.5674,0.0,17.659244994928997,0.0,63.30322,12.693030843411186,-0.17807576945336878,0,1069,0
