id_equipamento,idade_dias,num_manutencoes,intervalo_medio_manut,num_falhas_historico,taxa_falhas_ano,minutos_falha_historico,taxa_minutos_falha_ano,dias_desde_ultima_manut,limite_potencia,utilizacao_media,utilizacao_maxima,utilizacao_minima,utilizacao_desvio,qtd_sobrecargas,dias_com_dados_util,vai_falhar
6F6D633F-3DF8-4747-B5D0-7FA33C5B1654,707,4,97.66666666666667,5,2.5813295615275815,1395,720.1909476661953,233,1188.0,206.78137347819387,1072.52,0.0,85.55471366452119,0,722,0
D7A38D08-22DE-44EE-9374-6818BDDDF83C,6294,3,19.5,4,0.23196695265332062,50,2.8995869081665075,490,314.0,42.73186738881118,840.0,0.0,13.306994017764508,5,1049,0
EB3F0C5A-EF42-4536-8273-A67A4ABA5E44,2937,2,285.0,1,0.12427647259107932,424,52.69322437861763,224,542.0,120.50231625753248,408.2005,0.0,68.12957571491549,0,1049,0
B8FA83EE-4339-4D27-8FC3-4871FECC6BCB,1745,5,61.25,0,0.0,0,0.0,356,629.0,81.62693789142642,225.6234,0.0,40.22452990012538,0,1049,0
E37643E2-E950-46D4-A7B3-2D4BE8BE1CA3,2760,3,222.0,3,0.3967391304347826,528,69.82608695652173,504,301.0,63.84819795327415,237.4877,0.008464055,19.312926007573306,0,1049,1
FCFE37C8-7C41-4533-8EC3-C1D377BA22B5,12736,5,55.25,4,0.1146356783919598,165,4.728721733668342,496,99999.0,17.683524551550914,239.342,0.0,19.857008486562744,0,1049,0
6AAB6026-ABA0-4B4E-8E70-853E097CA073,1272,4,207.0,3,0.8608490566037736,245,70.30267295597484,128,452.0,102.70670048068573,199.3295,0.0,27.675815311081895,0,1049,0
57806FEE-DB0D-4805-A542-4467F5D4B48C,2811,2,0.0,4,0.5193881181074351,413,53.626823194592674,484,181.0,36.91346906679218,87.78651,-373.2394,16.47169093642287,0,1049,0
9CAF453B-F121-408C-9BA8-1B544FF2CDDF,12736,3,175.0,1,0.02865891959798995,8,0.2292713567839196,212,266.0,88.58445456489024,154.0,1.3,17.797191433372223,0,1049,0
34BE3784-CDAE-409E-92F5-606D4F251F34,649,3,205.5,5,2.8120184899845917,152,85.48536209553158,102,416.0,19.588940786853605,399.9599,0.0,24.427926735768576,0,735,0
6567AD54-68F7-4EF8-9098-EACE464D8897,3773,2,1.0,3,0.2902199840975351,413,39.95361781076066,464,301.0,49.274519310594435,113.5633,-0.02,13.625831916755379,0,1049,0
415E2AC6-9736-4B8F-AEBF-1E2F89FC80E3,2070,1,0.0,0,0.0,0,0.0,461,931.1,82.45393634947992,246.0,0.0,41.95822407036742,0,1049,0
51F67213-28DB-4C56-8826-D9B8552B56A5,2876,4,58.0,1,0.12691237830319888,239,30.332058414464534,277,301.0,127.22436140533124,224.2425,0.0,21.168379258322076,0,1049,0
DA0A2BEA-7166-4832-A6D4-0D9A8B23CD53,495,6,68.8,4,2.9494949494949494,13233,9757.666666666666,102,226.0,31.995498150030574,93.27705,0.0,13.503335232663789,0,512,0
AD3296B7-7646-4DAD-9915-2E176E681BC1,468,5,94.0,3,2.3397435897435894,287,223.83547008547006,67,226.0,23.611604334307263,82.65611,0.0,12.774142850981818,0,512,0
284D8099-54AD-4BA2-9F1D-CBDBFC7678E7,1805,2,1.0,1,0.20221606648199447,27,5.459833795013851,440,753.0,253.46844397136843,668.7936,-156.5964,106.31729044053239,0,1049,0
91432895-B2E5-42C5-8793-8D9B2956CDA6,3880,3,325.0,3,0.2822164948453608,369,34.71262886597938,123,452.0,27.830320300501107,121.8503,-0.6455656,21.627197794694368,0,1049,0
2FDF257B-B499-4681-AC67-D61934D29759,4188,3,46.0,5,0.4357688634192932,466,40.61365807067813,340,452.0,197.34912772544368,536.0,-35.34,41.10588713922781,2,1049,0
2189B5AA-6168-4CC0-B28E-DCBA48BC1489,8981,2,329.0,1,0.040641353969491145,11,0.44705489366440265,431,301.0,47.09154178160653,181.0,-25.56258,29.093904647422878,0,1049,0
D6254F08-DE85-4CE6-9C7C-DA0882B4B70B,1687,2,170.0,3,0.6490812092471843,493,106.66567871962062,425,602.0,81.03993755255325,966.9294,0.0,13.936719207074438,2,1049,0
0EBC3A03-57B6-4B5A-B505-78FD4F82CE62,12736,4,128.66666666666666,0,0.0,0,0.0,218,314.0,27.280766716457737,144.0,0.0,19.760928795755184,0,1049,0
EEC3CB4D-F102-4DB2-A192-4C69F0BD3C01,1826,1,0.0,9,1.7990142387732748,935,186.8975903614458,423,452.0,86.57519253044474,189.0,0.0,24.59058965601237,0,1049,0
25288F52-2B7B-430A-B67C-336DE7F68A2C,10105,4,125.66666666666667,3,0.10836219693221179,20,0.7224146462147453,396,188.0,38.16916146572931,136.0799,-723.0,13.418523902989174,0,1049,0
E4B22469-BD58-4ECA-86AE-79D306D83E7E,5548,2,0.0,0,0.0,0,0.0,414,511.0,162.65540767968147,296.243,-3.383485,36.09004522341107,0,1049,0
63641D07-2034-4A57-8871-AAEB24E848FA,12736,2,329.0,1,0.02865891959798995,560,16.048994974874372,81,188.0,51.09958583432219,120.0,-66.7,12.994210668647163,0,1049,0
A9499AB9-2DA8-46C7-98EE-CB387B56CF5A,494,2,1.0,0,0.0,0,0.0,390,678.0,83.086452740365,300.0,0.0,70.63538157530202,0,665,0
