EF701F11-B8AF-4832-8DBD-ABB7EABEAC74;1990-12-31;"DUPLA ";230
C9DA295C-FDC8-494F-8CD0-864EBF9A2BFE;1990-12-31;"ANEL  ";500
45B4C5AF-AD77-4D6E-A306-29B600B035B0;2007-12-28;"DUPLA ";230
3A171E90-2058-4BBA-BA24-0F764AB7ADBD;2003-03-04;DJMEIO;500
09B55CF9-E0DB-4D5A-8A18-E83FD35C5802;2022-05-23;"DUPLA ";230
40022EE1-B7D0-4DB3-B86C-62880F6F7616;2007-02-13;BPRAUX;230
A3F0913E-39A4-45EC-B7E3-40BB476D203B;2011-07-30;DJMEIO;440
70C65F87-2E0A-4FD2-A063-F87E064F9BE1;2012-03-31;"DUPLA ";345
9E3215DE-B13D-45BE-8785-E7EFD7DF04B4;2006-10-17;BPRAUX;230
80F74B56-E49B-456A-AA72-EE7EF373FAB1;2010-05-30;"DUPLA ";230
FE5E6CA4-8A0C-4EF9-8E1C-50B67AD61764;2014-11-16;BPRAUX;230
13510E1A-9690-4369-9442-4DA1C4ADBEEB;2009-12-14;"ANEL  ";230
C33CE1CE-EF0C-4763-853D-5ADE9D22023B;2014-03-19;DJMEIO;345
C1D7B3B2-D959-41C9-97B4-D1F5AA6E8617;2019-09-07;"ANEL  ";230
4F43BEE4-EE32-4363-BECE-ADB0CDC9381E;2008-01-12;BPRAUX;230
EEBB029A-143F-46FC-B3BE-BABBF68CF3C0;2006-12-18;BPRAUX;230
91952F08-612C-4D01-B499-A51C5D4A63A6;2016-06-04;"DUPLA ";138
DD6BB91B-D0E6-4032-8F4C-1D6C6471FE06;2001-06-30;"DUPLA ";230
98B781DF-4CCB-40B5-87E9-FA0B8D3C4B20;2018-05-08;"DUPLA ";230
0AF08811-0440-44C2-983C-AC2BBB85C7EC;1990-12-31;DJMEIO;500
3E2A058E-FC59-4E75-A86D-E8B1D3EB2EFE;1990-12-31;DJMEIO;500
33C64837-862E-4D62-8B39-E659102BE80F;2017-07-02;BPRAUX;230
F2B54665-CE9B-4376-9E79-3189E65F7032;2007-11-08;BPRAUX;230
254F228D-C6F6-48B2-B7FC-DD75BF4E652C;2010-01-17;BPRAUX;230
2890FA10-3AB3-494A-9979-3EBA965EFC67;2011-12-15;BPRAUX;230
2947A2FD-92C9-4582-8F94-09CAA38BD4C3;1990-12-31;"ANEL  ";500
6939EDE7-AB90-483E-9569-5D300FB6F6C9;2016-05-16;BPRAUX;230
8F6E3CDE-8753-48A8-82A2-F3C9DA2C96BF;1990-12-31;"DUPLA ";230
A7B8CCE1-0118-44BA-9392-9B46CB15E59E;2007-09-30;DJMEIO;440
65A025C1-444F-4856-870C-D631C3C1A59A;2015-07-04;"DUPLA ";230
D931B089-7749-4B86-B7B9-766ADA0C110B;2024-12-16;"DUPLA ";345
DF69803E-1C67-4624-ADAB-3F63B21E25AC;1990-12-31;"DUPLA ";345
15E070C7-6367-4FE4-9C7E-EA228076BB92;2019-12-31;BPRAUX;69
56C7011C-9798-4256-BB1E-023A5ECD44EC;2014-08-27;BPRAUX;230
B844FC6F-EF8F-42FF-92AB-06DE9BF9C2DC;2012-08-21;BPRAUX;230
51EDDA54-2C7E-4CBF-A0A9-01946FB3154F;2006-10-17;OUTROS;440
E5A62A8B-D42F-44E2-817F-5ECBCC83891F;2000-06-17;"DUPLA ";230
0A7E9711-8C7E-416A-869D-15FA72B625AD;2002-01-11;DJMEIO;500
F1ACDD45-7F87-4CDC-A972-21CBC8A9065D;2019-09-14;DJMEIO;500
E808587E-D5AA-4244-A5AF-DB648578235D;1999-04-25;BPRAUX;230
FD7E9A32-A7EB-4B3A-B2CB-B5EB87374171;2021-08-31;DJMEIO;500
60A33438-5964-424A-9A3C-B4A4D69048E0;1990-12-31;DJMEIO;500
6A3BC26D-9625-4E3A-ACD7-46E7225FD9CB;2005-03-23;BPRAUX;230
CAE06DB1-C28C-4DD7-8229-3FC558CC8FCD;2016-11-27;"DUPLA ";230
C58977FC-E817-45E6-A8A8-F3AF3EC2D644;1990-12-31;BPRAUX;230
9FC1C01F-67B5-498C-9767-59A59BDAC33C;2013-08-26;"DUPLA ";345
88466642-3067-427F-8CA7-378290AF3079;1990-12-31;BPRAUX;230
9E31BE67-A0C8-4797-AAE7-CEAD8350BE84;2022-12-22;"DUPLA ";345
AF87F62F-3C03-4D0D-9722-8060B5CB41B3;1990-12-31;"DUPLA ";230
53349B7E-CBF8-4090-A4CB-C5DE42EDEEDD;2013-08-12;"DUPLA ";230
C9567B67-6E01-40B4-8643-87BA3D0335EE;2006-01-08;"DUPLA ";230
0EBC7B84-5B08-4F34-AC76-BFE03BE79CE2;2024-06-28;"DUPLA ";230
5E0193DC-45E4-4A39-A181-2527641BCA71;2024-12-16;"DUPLA ";230
C0961F9E-19D6-4D8E-AECE-8E15D1E4D786;1990-12-31;DJMEIO;500
D39AC5D9-A1B3-41E7-8AE8-2D9B3351878B;2001-04-13;"DUPLA ";230
90390E04-CE6D-4CFB-9991-61729D467616;2014-05-27;"DUPLA ";230
8E4DB99F-E4AB-406B-9034-A5BF1E1665A1;2000-09-19;"DUPLA ";230
F0BE2E77-EABB-44C4-9A60-79EDF3CD87B7;1990-12-31;"DUPLA ";230
7557F0E7-2BAE-4289-8899-242ED9B3EE10;1997-02-16;BPRAUX;230
5F318A4F-B8BB-4B45-B26A-D75B9C8E4051;2004-09-30;BPRAUX;230
93CC4229-77D3-4EE6-A427-EB8D046F43DA;2013-08-09;"DUPLA ";345
11922B9E-E038-4CE8-ABE1-37C22C1B28DF;2012-08-20;BPRAUX;230
796651F4-2341-4804-915D-A592B87EC674;1990-12-31;DJMEIO;440
CBDE2D9A-4FBA-476B-8A6F-3BD26AC07A7D;1990-12-31;"DUPLA ";230
1A4B99DC-E3DB-470A-9044-B8C7FF877052;2024-08-11;DJMEIO;500
5976B219-558E-4D60-97C1-37CB026B0D81;2011-12-04;DJMEIO;500
49D98260-F113-459B-BD5D-136417B81C53;2019-01-26;DJMEIO;440
96C29E72-3A47-42C9-ADA7-07FF12C18ECF;2002-11-15;"DUPLA ";230
AE400705-ECD5-40E8-BD0C-EACA2712A65D;2012-12-08;BPRAUX;230
65E5D0F8-52B5-4A98-A61C-E26A92BA8A86;1990-12-31;OUTROS;345
0E5946F9-90B0-4BC0-9696-BA28B2584FDD;2005-10-08;DJMEIO;500
135779A2-0D81-4211-ADD9-341969F51C72;2001-12-30;"DUPLA ";345
9F234378-BB89-424B-9F5F-F8F3CA3AA034;2018-12-06;BPRAUX;230
35DD7336-6232-45C8-AC65-865B74AF82F7;2008-11-09;BPRAUX;230
47B23687-9630-4FD3-A667-184C83CB1869;1990-12-31;DJMEIO;345
56029DF6-E1ED-42ED-97A6-FBFBC73376C3;1990-12-31;DJMEIO;440
B0812993-F37E-4499-A0CF-346635825E82;2022-11-30;OUTROS;500
2877D2BE-ADF5-4E02-B930-7FEAE4EAC2E3;1997-04-09;BPRAUX;230
192A75CB-15E3-4478-8E6F-57D839CB8914;1990-12-31;"DUPLA ";345
20A69E41-B138-45F4-B805-694EF0C43A87;2015-03-31;"DUPLA ";230
E589611A-9F2F-43DD-B486-B63BD2FCA1F3;1990-12-31;"DUPLA ";230
CEE998A4-39A9-42D6-81E7-4FA37CF7086C;2023-03-03;BPRAUX;230
D06E1410-9C36-4BC3-85D0-4F18DDA1A6C2;2017-05-07;DJMEIO;500
E1C5CFB5-EFDF-4355-AF99-B7199F65F0AD;2012-09-23;DJMEIO;500
E50B28CD-CAA2-43B2-A05B-6EDC4F3DA836;2022-02-25;DJMEIO;500
3155C5B4-C6ED-4649-9E4C-8FF87F25F000;1998-03-09;DJMEIO;500
2D0CC930-23BF-467A-994D-7E1B7264918D;1990-12-31;BPRAUX;230
462C0070-90D1-47B8-B17B-FE1F0836461E;1990-12-31;DJMEIO;765
F885761E-B4E9-4892-966C-BF14A6414F79;2006-10-17;BPRAUX;230
312981FC-E0DB-4FC9-A22D-3FBF3758377C;1997-12-19;DJMEIO;440
0A516F19-B818-4F5B-9812-54A6EC55126E;1990-12-31;"DUPLA ";230
BA499951-FC9B-497B-A257-37CB581DB410;1990-12-31;"DUPLA ";345
0F4626AA-2E91-4390-B948-4686E8B3F4C6;2024-06-16;DJMEIO;500
556A3991-C410-4811-B60B-4FF7A80A1ACB;2011-10-18;DJMEIO;440
2B237092-E2D5-4546-9B3B-00032C042A74;2002-09-29;BPRAUX;230
32A76D07-F177-4B55-BD4B-878270ADF332;2022-03-17;DJMEIO;500
B34F4910-E39E-4D7A-8DB1-1F921964B5C5;2013-05-09;"DUPLA ";230
9D8FC919-9213-48A4-8913-B26BF7EDE3C4;2014-07-28;"DUPLA ";230
6545E4B5-126B-4F8B-99D1-D6A633A02B45;1990-12-31;"DUPLA ";345
3A2DF9C0-4CA5-4BB0-8F69-41E306415434;2012-09-23;DJMEIO;500
174492BE-3335-447B-B0B4-1436DF5F9F12;2014-04-07;BPRAUX;230
CFC05757-D065-4373-91F8-A452AB1F1396;2002-05-09;DJMEIO;500
BB67EE48-B027-4D81-83A2-3809F056824F;2012-06-03;DJMEIO;500
4CE9C71E-D028-4FF1-95B3-64E7F3D0B71C;2013-11-08;DJMEIO;500
E9EA01A7-51FB-4007-89A4-3B90EFB7F30D;2021-12-21;DJMEIO;500
B603BEBA-4D07-4357-90B6-856CED27A507;1990-12-31;"DUPLA ";345
5F9C4547-A81F-43B4-83D1-13C75F9A5B82;2022-12-12;BPRAUX;230
2189B5AA-6168-4CC0-B28E-DCBA48BC1489;2001-04-12;BPRAUX;230
3D02237E-52DC-48D0-A424-F9146A2FE717;1990-12-31;"DUPLA ";230
B15C85AF-347A-4C23-A1B0-16BF49F6793A;2016-02-21;BPRAUX;230
49903CB2-EDF7-4F70-98B8-E9C744BCE113;1990-12-31;"DUPLA ";230
B510BBF6-3B68-453D-B89A-D6DF249A471F;2013-10-05;"DUPLA ";230
7AB01D09-68D9-4089-96D7-3F01B0328BCD;2012-07-13;BPRAUX;230
792BCFB4-4F15-47BF-9D97-B18346DF05BB;2018-06-17;BPRAUX;230
26F11D4C-5846-41DE-B0C2-EEC7F41FBFD0;2000-04-30;"DUPLA ";230
703A4E81-90DE-4C1A-A628-96004C4CDBC5;2016-09-11;BPRAUX;230
D0F53A9B-B47B-4FCD-BEE4-D44CEA55CEDA;2020-12-03;"DUPLA ";230
283B275A-3D7F-4D6F-9327-8752BC9AE288;1990-12-31;"DUPLA ";345
8BB51D34-33B4-430E-B693-6CCC2F22F5B9;2022-11-03;"DUPLA ";230
089F8EF0-AC2D-4868-B833-05A867DBEF61;1990-12-31;"DUPLA ";345
3A31CD26-EBF3-4A72-BF18-3D76F55655FC;2013-05-25;"DUPLA ";345
91E99317-F64C-499F-AD57-260034B07F09;2016-04-10;"DUPLA ";230
23F740A0-66FE-4729-B02B-EDE286F0663D;1990-12-31;"DUPLA ";345
93ED9622-C4B5-4DF9-809F-49D53655E66A;1990-12-31;"DUPLA ";230
81E7573E-370D-41FF-94AD-2CF63FD8095E;2016-09-11;"DUPLA ";345
F19B40CD-A10F-4673-8DC8-69FA5F18182E;2003-10-05;DJMEIO;765
98BAFF66-96A5-46FD-AEEB-947E869F99D9;2011-11-23;DJMEIO;500
47385182-ECF8-458B-B139-DD5CC20E28E6;2001-09-19;"DUPLA ";230
AE68AC8E-69DC-4AD3-8551-EBB9F9D71F93;1990-12-31;BPRAUX;230
C3F611C1-25DF-46AE-B06C-114862138B82;2023-03-10;DJMEIO;345
3915581C-6D6F-45E7-B556-603E272C0F03;2021-02-25;DJMEIO;440
5ACB72DB-4E4E-42E7-9253-6DCD965927CD;2013-09-29;"DUPLA ";230
F9BCC417-ED7C-4E4C-AC1A-C1735F2A828E;2008-10-31;"DUPLA ";230
D28C46DC-BF3E-41DE-AD8D-98E577997D49;1998-11-02;BPRAUX;230
E4E31BBF-8D77-4DDB-A964-B07912693386;1990-12-31;"DUPLA ";345
E6464C40-4171-4D14-B258-96BD51732EE0;2013-07-19;DJMEIO;500
A1FC7D15-7B15-4289-9817-CB7434B9ED25;2018-04-11;BPRAUX;230
9CAF453B-F121-408C-9BA8-1B544FF2CDDF;1990-12-31;BPRAUX;230
2F6DA7D1-915A-4335-B0EF-1B35C34A0E1F;2019-04-17;"DUPLA ";230
E345B333-A917-4E07-B06F-69340FD89087;2019-06-09;DJMEIO;500
AD25229F-6579-44E2-BF43-AC29981611E0;2017-12-17;DJMEIO;500
49D2D922-82B3-4127-A08E-B7B2B5C2588D;1990-12-31;"DUPLA ";230
B952BE16-2028-45C6-8A6C-F90063BF8DA3;2014-01-21;"DUPLA ";230
730975BB-1E09-4FC7-A169-C4AD051BA7C3;2016-09-04;DJMEIO;500
1C0E435A-C134-4347-89B4-E66983185C67;1990-12-31;DJMEIO;500
92ECC55D-ED45-4166-A5B8-EACD1562041F;2012-09-02;"DUPLA ";230
822231DC-09F1-428B-A704-46FC74A68F2A;2006-12-03;DJMEIO;500
3AA438F5-B9FA-4DB5-ABE5-0FCDF077797C;1990-12-31;BPRAUX;230
452330AD-2F39-4C09-B014-3E21FDCF4046;2025-02-12;DJMEIO;440
C13CA763-0AA5-493F-BB21-60C6094CEAC1;1990-12-31;"ANEL  ";345
2FFCC62F-4FEF-4B9C-ACB6-A1EFCDD68B58;1990-12-31;DJMEIO;440
B9AF7179-5388-49FB-A4F6-BACF792F555B;1990-12-31;BPRAUX;230
0E1EFDA6-4CFD-43ED-941E-2236A69EE917;2008-03-03;"DUPLA ";230
9C6ABA26-3BA6-453C-89DA-225A58494EF5;2024-06-23;"DUPLA ";230
2BFC78EB-D465-421A-804C-F758F59776B7;1990-12-31;DJMEIO;500
EE323BF7-DFDE-4CF6-9557-60ACB23A6E6C;2014-08-18;"DUPLA ";345
50407294-CFB1-4B51-9BAC-CA1E4E222106;2020-08-20;"DUPLA ";230
237221B0-4D26-443E-A990-4A458A0E1B0E;2021-05-23;OUTROS;230
75360B96-86FA-4D7B-BFB7-431A3C4D9D0D;2024-06-16;DJMEIO;345
14BEAC7E-9296-44CC-9D7A-24892B1FDEDB;1990-12-31;DJMEIO;500
20EC2CBC-C6A7-403B-ADC6-1A560025E4E4;1990-12-31;"DUPLA ";230
336DA11F-9E69-4F24-A98B-05D713991A6B;2022-12-21;"DUPLA ";230
47ED5567-2313-4A87-B35C-774542F6E400;1990-12-31;"DUPLA ";440
51F67213-28DB-4C56-8826-D9B8552B56A5;2017-12-29;BPRAUX;230
85BA9BE0-A063-41CF-8A8B-6F55EA4FBDF6;2023-03-15;BPRAUX;230
67DB43A7-C55F-4065-8527-A93E6160DE6B;2019-11-03;"DUPLA ";230
AFF299B1-0349-45C4-9D74-9ABA3BCA105B;2013-09-14;"DUPLA ";230
78600FF0-ABFF-4154-87B9-47180890E6B9;2017-10-29;"DUPLA ";230
0D2A5155-DBEC-439D-A275-E3705BD72AA8;1990-12-31;DJMEIO;230
DB3C99CD-9393-4AAD-B2A4-05740DFA76D1;2025-12-14;BPRAUX;230
508E3286-B2CC-4151-8711-C32B9E97B6C5;2007-06-10;"DUPLA ";345
5DED95B0-E8F9-4EDA-8695-40B4917BA061;1990-12-31;DJMEIO;500
0EC04EA5-F77E-4D6D-8583-EE00C9E5B9D0;2018-03-11;DJMEIO;500
C2127EBF-00FE-4E9F-B978-E53A692AA9AD;2015-02-15;DJMEIO;440
31233CF7-B98C-421C-BC39-314064817E1E;2014-12-17;DJMEIO;500
AFFD3861-8CE7-4386-B3CA-B427D9CB71FD;2002-09-27;BPRAUX;230
3EFAEA8A-BCCD-489D-BCC0-821E6C29F878;2025-11-10;DJMEIO;500
A6B9150B-39CC-43C1-BD6B-14A8BBC14DB4;2008-03-17;DJMEIO;440
F059AF20-A1E6-4084-961A-8C9AF508F85C;2021-02-02;DJMEIO;440
06B0E02E-A74C-4F9F-945B-0397916C946A;2014-06-22;"DUPLA ";230
123DA990-7674-4A6B-9D4F-61A9223F8AF1;1990-12-31;BPRAUX;230
8EC1309B-7A39-4510-B425-A85B6984B741;2019-02-17;"DUPLA ";230
45BD2F42-F612-46C5-91AE-7340948897A0;2017-01-20;"DUPLA ";230
954A1AEE-2A12-4D99-A1B2-A583D6155930;2018-02-21;"DUPLA ";230
8361C020-2620-4529-B0A0-03C216F6FA9E;2016-04-29;DJMEIO;500
5BF57D13-AAC5-4B0D-8BCB-F2CA28DF0CB1;2020-01-18;"DUPLA ";230
221573AA-43DA-4D40-ABBF-84545988447F;2002-04-04;DJMEIO;500
5F2943CA-E070-4A84-AE21-4DF654FBACE4;2016-10-23;"DUPLA ";230
F4B22715-8AD5-43E3-9B1D-CEB6AA6B186B;2022-09-01;"DUPLA ";345
FEB0DC7B-70AE-4770-A41D-63203CDEC0D7;2013-05-19;"DUPLA ";345
6BF8DCB5-9A56-49C5-8472-B5BEF5B15078;2017-01-15;BPRAUX;230
E946F0DA-6E00-490B-A0FD-2C018F732C83;2010-07-28;DJMEIO;500
88FBCAD3-5D91-4ACF-BEF1-4552774DC1B7;2025-10-24;BPRAUX;230
B5BA0E46-F802-497F-8FB4-5A3B2AD78CAB;2014-04-06;"DUPLA ";230
1EAE67FA-5497-4F17-BD60-E50D2108D271;2016-05-22;BPRAUX;230
758E6981-F6AE-4472-A222-EF7502F0AF06;1990-12-31;"DUPLA ";345
222B2D58-B4E6-4608-A993-EE22E726CC11;1990-12-31;"DUPLA ";230
C947BAAB-68EA-467B-A2EB-3B6CFA782789;2018-05-04;DJMEIO;500
528A33E0-3710-44BB-ADBB-31CC96707FD7;2023-01-29;"DUPLA ";230
6BCF5FA9-D936-49A4-956D-17D01F084F47;2010-09-05;DJMEIO;440
1396E67C-1FD6-42AD-8CDA-88D91DA2D0CD;2014-07-27;BPRAUX;230
08B439BD-C31C-45E1-BF75-FB72C43AC8EE;2016-11-09;"DUPLA ";230
295C66AE-7C82-4E81-A5DE-E9DD0818BFDF;2015-03-16;BPRAUX;230
168B55CD-3653-4846-B11A-2C029F97E6BE;2021-12-13;"DUPLA ";230
56A6E8B4-5CB0-4FC6-941E-80CF6B752D5B;2021-03-13;DJMEIO;500
1ACDD6C6-89CD-4DE8-8308-D72D65051964;2021-12-23;"DUPLA ";230
14D77E1B-0EE7-473C-9AA3-62DDBF2A4431;1990-12-31;"DUPLA ";345
9DED6C01-5F39-4D14-ACAD-AAB508EEB6BA;2013-12-15;DJMEIO;500
48C35BFD-4DA0-43C5-92DE-4AEC3E5D6D0A;1990-12-31;BPRAUX;230
72E1682D-34E5-4D99-BC5B-72D1DA524E78;2016-05-16;BPRAUX;230
43D48296-363B-493B-97E8-135A4D2D738D;2008-12-27;DJMEIO;500
AB7E6766-7227-46CA-98D5-764CA6CF4552;2012-02-11;DJMEIO;500
6D874067-376B-4E91-8E62-6A1F26BA7EFE;2012-05-30;"DUPLA ";345
